"id_str","user_id_str"
613267987122892800,199452278
613511743281627136,357182319
613577286055411712,199452278
613577414476562432,634322918
613577512879153152,634322918
613903192498159616,199452278
613904534885171200,2783235942
613904550634786817,2783235942
614216130920640512,199452278
615339226670837760,2901766722
615346699297406977,1725721604
615396406300291072,357182319
615397253776195584,357182319
615430133948624896,179478321
615441643785854976,423221238
616022576310022144,199452278
616039580509212672,199452278
616039680266498048,386814685
616040109046022144,29280555
616044405166772225,199452278
616044472372060160,126928429
616059524403728384,199452278
616105830908203009,614752239
616125949474541569,264552479
616131528095993856,264552479
616134475123064832,264552479
616157773659672576,392407685
616177785179123712,464078107
616218607333216256,179478321
616222405044760577,465512442
616222750726709248,199452278
616249552740286464,583426538
616296491011870720,415238818
616420953594052609,2873903116
616427508003508224,614752239
616471035785842688,583426538
616471133412462592,415238818
616762365468512257,2157839449
616866558036606976,369913317
616920770565009408,199452278
617071780075679745,271240144
617116973714042881,18129652
617117205315067904,18129652
617117875820597248,23577749
617118322300096512,1023594108
617118579448782849,18129652
617338617812271104,3235670749
617503873968672768,392407685
617661083461902337,101422142
617837191922749440,614752239
617837432046641152,37135526
617868999032881152,592216694
617871481750458368,179478321
617872278252990467,32216605
617875015241826304,199452278
617883740346302464,199452278
617885193962020864,34098728
617886248653320193,34098728
617886394434785280,2833922948
617886403788013568,2833922948
617886748245295104,2833922948
617887011597217792,2833922948
617888217010864129,34098728
617888934463344640,2833922948
617889616012578817,34098728
617890161922195456,34098728
617900265786585089,108189187
617910362969612289,634322918
617911456873385984,199452278
617929195386109952,2842688458
617932525407744001,199452278
617937820171153408,582586617
617938011024568320,907645652
617940930797174784,277409211
617952400368779264,38630406
617952425865973760,38630406
617954062739181568,199452278
617955164423503872,465512442
617956290531360768,2783235942
617960939178975232,27790356
617961721970364417,2999238655
617964470304792576,23577749
617965660551938048,250058769
617967198175281152,18129652
617977624183349252,357182319
617988136644116480,2525872574
617992281186930688,199452278
617993042549608448,199452278
617995291103399936,614752239
617996952387452930,907645652
617999347452547072,199452278
618000001042526208,924135936
618002901709946880,199452278
618003233877835776,23577749
618003463092445184,414440177
618003495535439872,414440177
618004598964359169,592216694
618005486760103936,48597360
618005776108400640,48597360
618006106334457856,866096514
618006135413436416,48597360
618006533406720001,592216694
618006706405048320,48597360
618006871161507840,48597360
618008024154701824,17663821
618009095551856640,17663821
618009194227089408,17663821
618009398535933952,20584771
618017149924212736,582586617
618024189019095042,2873903116
618024312289628160,2873903116
618025255416639489,2842688458
618026037201342464,81735198
618026318806921216,81735198
618032273997197312,17663821
618034599143157760,209963167
618034747155951617,199452278
618035277613830145,268508951
618035543717187584,17663821
618036384943583232,199452278
618037361142710272,17663821
618037682736885760,866096514
618040704346894336,48597360
618166691898372096,101422142
618167349665906688,3270341498
618169156802846720,199452278
618172580340457472,2783235942
618174844304162817,271240144
618176518770929664,199452278
618177833521795072,3097104666
618179813447086081,2999238655
618179992183148544,2873903116
618180559097823233,2873903116
618180832734216192,2873903116
618180945468719104,199452278
618181568088051713,464078107
618185228029399040,464078107
618189320080326657,2901766722
618189720648978433,2901766722
618189734804787200,2901766722
618189811531124736,2901766722
618190657350336512,199452278
618190816389939200,2901766722
618191040609153024,579792548
618191577660260352,582586617
618191722921619457,2999238655
618192399320256513,58722206
618192700576169984,199452278
618193279780306944,199452278
618194603691347968,199452278
618195064024625152,199452278
618195484847411201,17093819
618196326388334592,582586617
618196362945933312,179478321
618196444042932224,199452278
618196721634414592,41378267
618196816765550592,199452278
618197840012136449,199452278
618198543023611904,199452278
618199234018471936,199452278
618199445268664320,2456237155
618199714358390784,2456237155
618199768599265280,199452278
618200067644751872,199452278
618200304035741697,199452278
618200503084797956,199452278
618201086466244608,179478321
618201492575514624,614752239
618201779113717760,18941649
618201953923919872,199452278
618202122392346624,199452278
618202402643156992,199452278
618202592284409856,199452278
618202911005224961,199452278
618203735555239937,199452278
618204321440595968,2783235942
618204355531927553,2783235942
618204362926616576,199452278
618204404492038144,2783235942
618204444535095296,2783235942
618204468748816384,2783235942
618204503590854656,2783235942
618204526613377024,2783235942
618204566685745152,2783235942
618204574906585088,2783235942
618205664725336064,199452278
618206297343832064,199452278
618206753981919232,634322918
618207099269595136,634322918
618207153426427905,1044574482
618207342505652225,199452278
618207862389637120,634322918
618207887551275008,199452278
618207928701485056,2525872574
618208144401920000,78442404
618208271116034048,78442404
618208617636982784,199452278
618208618643492864,78442404
618208675925090304,78442404
618208721533976577,2525872574
618208753029021696,78442404
618208829256273920,924135936
618208859472068608,199452278
618208930959745025,17663821
618209697200533506,199452278
618209932643577856,199452278
618211586147155969,704397445
618212538308800513,199452278
618212839820500992,199452278
618213050017972224,2525872574
618214006319222784,15204949
618214269344174080,199452278
618214443613331456,16206709
618214709662121984,264552479
618215196151054336,1345808353
618215600368828416,199452278
618218055567437824,1942683774
618218271234326528,1942683774
618218406043488256,1942683774
618219166919561216,1942683774
618223177139777536,2842688458
618223679395106817,2873903116
618224744823795712,3002855082
618226267280650240,2783235942
618226672966316032,592216694
618227078442319872,2783235942
618228356685758464,2783235942
618228560981954560,271240144
618229088717684736,2525872574
618229103070593024,2783235942
618229874617024513,2783235942
618230425404620801,2842688458
618230746516328448,2783235942
618232479464296449,2783235942
618233352886157312,2783235942
618233542842040320,2842688458
618234937481674757,2783235942
618235316944502785,265682735
618235474730094592,2783235942
618235544623976448,64164370
618235601305800704,64164370
618235854956269568,2525872574
618235886749114369,2783235942
618235943942688768,64164370
618236016718016512,64164370
618236112486567937,64164370
618236169822736384,64164370
618236216224317440,64164370
618236354565029888,64164370
618236414589677568,64164370
618236448005709824,2783235942
618237134688751616,2783235942
618238121549807618,2783235942
618238252617760768,199452278
618238496742985728,199452278
618239035450888192,2783235942
618239305555832832,199452278
618239385167753216,2783235942
618239542827417603,2842688458
618239763577991169,199452278
618240101232037888,199452278
618240477226254336,199452278
618241178358525952,2783235942
618241460480020480,64164370
618241578956558336,64164370
618241585226997760,64164370
618241607607816193,64164370
618241647294332928,64164370
618242986678194176,2783235942
618243906220601344,2525872574
618243991423717376,2783235942
618244224547430400,264552479
618244618984013825,264552479
618245708215271424,2873903116
618245798560567296,2842688458
618256662248361984,2458057976
618257263346593792,2525872574
618259391670685697,2873903116
618260967537774592,592216694
618262498425225216,702083159
618262640406564864,265682735
618263654216114176,179478321
618263764622708736,82973735
618263924564037632,82973735
618264373853859841,271240144
618264563595800576,271240144
618264796597653504,82973735
618264857406607360,17663821
618266261970026496,265682735
618267114420305920,264552479
618267143813992448,82973735
618267147626647552,2525872574
618267187443167232,82973735
618267795407515648,23577749
618267977079615488,82973735
618270307418136576,592216694
618273133045411842,199452278
618273411958095872,23577749
618273684344573953,1700356940
618273695132332032,1700356940
618273732436451328,265682735
618274516284932096,1110313231
618275587656806400,17663821
618275837586968576,2525872574
618275938963304449,179478321
618276048015196160,2456237155
618276770588942337,2686735988
618277009442013186,23577749
618278882005774337,265682735
618279495997362176,23577749
618279958897557504,23577749
618280445625528320,265682735
618281013261668352,23577749
618281499293396992,23577749
618281675701661696,265682735
618282034528546817,23577749
618282990754344960,2525872574
618285112963174400,2456237155
618285309084614660,2456237155
618289378331234304,2456237155
618291239155142656,592216694
618293076763758593,277409211
618293234381361152,2842688458
618293731750350848,2873903116
618293980007002112,533753630
618294856314585088,533753630
618294925445066753,533753630
