"id_str","user_id_str"
298735138966233088,199452278
298740184319680512,199452278
298763795705245696,178272836
298906550708367360,634322918
299265074621722625,212907607
299265938681909248,212907607
299266743845658624,212907607
299267807739248641,212907607
299269862528790528,41378267
299270699162419201,22910924
299271273341648898,255169039
299271316006137856,23577749
299272567494164482,961631816
299286298974375938,357182319
299286320616964096,357182319
299286390494072833,357182319
299287610285768705,18129652
299293737572511745,268508951
299389387886694400,250058769
299405277407617025,357182319
301136544654307328,268508951
301138899625988096,268508951
311262614615359488,357182319
311272605560750081,357182319
311314327858733058,1192255831
311606600991379456,357182319
311608032427651073,579404380
312353689211904000,357182319
312354205551693824,579404380
312380789818007552,267099003
312387921867055104,357182319
312400170878906369,41378267
312400184036454400,41378267
312425737414144000,250058769
326167371112910848,74103078
326169147601993729,199452278
326169151905333252,579404380
326552638533550080,22000305
334520349456752641,74103078
336270920782057474,74103078
337817228852473858,178272836
341446152455086080,74103078
341830930694012928,268508951
341849104692953088,592216694
341858675104817155,179478321
341861942220165120,23577749
341878303126331394,407425370
341881621768712192,199452278
341886043668226049,357182319
341886333633044480,357182319
342075192538963969,533193771
342082861207261184,1044574482
342084214600114178,74103078
342094489562787841,74103078
342094524492939265,74103078
342115871499632640,74103078
342161489932722176,357182319
342211356516290562,279990381
342446591812177920,74103078
342617956905259008,74103078
342811510906707968,74103078
342817520652267520,357182319
344290243572289536,212907607
344298496591003648,212907607
344299885639630848,41378267
344300056003883008,250058769
344305690829008897,357182319
344305795925671936,357182319
344363670358327296,268508951
344400442190610432,212907607
344411650192965633,29119522
344574056307228672,199452278
344575846985637889,74103078
346023812875300864,212907607
346024116576477184,212907607
346054138087489536,29119522
347142803131871232,271240144
347183568813961217,212907607
347183806719070208,212907607
347267868804657153,268508951
349662505238405120,579404380
349668067527237634,579404380
349675939787055104,212907607
349794006357647362,267099003
349840760352407552,579404380
349892515228426240,13802082
350016864220479488,579404380
350020906539687938,579404380
350471888503439361,74103078
350498859912400896,199452278
350506317795966976,179478321
350633067276283904,13802082
351171235385847808,271240144
351230125007831040,212907607
351231537473257474,199452278
351239516918513665,18129652
351242655138713600,357182319
351242698994360320,357182319
351244586745733120,178272836
351279912126119936,579404380
351282553644261376,579404380
351461533798248451,199452278
351464051592798208,579404380
351503614306562049,595040674
351509088431116288,23577749
351685303129489408,178272836
351839223764103169,178272836
351859250106081282,199452278
351873393274003457,199452278
351955046054891522,212907607
351955138753200128,212907607
351955177588269056,212907607
351955346102812672,212907607
351957871702982656,212907607
351961908741545984,199452278
352204852480323585,212907607
352205817870680064,199452278
352241811210768384,533193771
352286460847730689,271240144
352290370534649857,199452278
352290630472441856,199452278
352300002137219075,212907607
352383343356157952,407425370
352428193552138241,13802082
352673172740505602,23577749
352719763358756864,533193771
352993144977096704,268508951
352994570788814850,74103078
353024634821677056,212907607
353027736769544192,18129652
353118972188704770,13802082
353352596200759298,1518146870
353373606610341889,1427684186
353429449515073536,28080609
353990502959443968,74103078
353993126823739392,199452278
354001504958545920,74103078
354079057597575168,199452278
354112705206038528,1173285306
354152702407741440,64164370
354197195387437057,1173285306
354260222484811777,13802082
354346932942024704,291667141
354375010435084289,268508951
354378392956710912,268508951
354383926611021825,268508951
354390229718798336,268508951
354397099430920194,268508951
354397227663376386,779630480
354401816231952384,18129652
354408266417180672,74103078
354409997901369344,268508951
354410347324653568,268508951
354411164400222208,268508951
354411480516534272,514147221
354411663191048192,74103078
354411876039393281,268508951
354412214846889984,74103078
354421526960930816,514147221
354422251912839168,23577749
354427375158689793,634322918
354435504692928513,268508951
354435827914391553,357182319
354435933929619457,357182319
354436005241167872,357182319
354436353330655233,357182319
354436783989207041,50109330
354438158617808896,268508951
354438158689107968,268508951
354438158785593345,268508951
354438160865968129,268508951
354438163437064195,268508951
354439110758367232,291667141
354440850400493569,393761868
354441817879609344,64164370
354442350120017922,64164370
354442833157046273,64164370
354443930043023362,74103078
354444639119486977,74103078
354445598243569665,199452278
354446079976153089,199452278
354446955130261505,268508951
354447174219726848,268508951
354447367979794432,25033901
354447690798612480,199452278
354447947984941056,179478321
354447995430907906,199452278
354448338332041217,178272836
354449719080140803,74103078
354449780807712768,74103078
354451079091593216,533193771
354451180249817089,268508951
354451375154933761,1173285306
354452023942459392,25033901
354452124790292480,268508951
354452235704467457,25033901
354452559504740352,18129652
354452702006222848,357182319
354452887130218497,18129652
354453014825803777,357182319
354453748183072769,268508951
354454608401276930,199452278
354455707279568899,20657609
354456009521119233,95161260
354456401415897088,268508951
354456931294916609,268508951
354457746655019009,268508951
354459386283954176,268508951
354461134109151233,268508951
354461471461220353,199452278
354462112027901953,268508951
354463662418821120,268508951
354463919433195523,268508951
354465875828555776,268508951
354466470312419330,268508951
354467444124954624,37582505
354470460622249984,357182319
354471824366645248,179478321
354472249119608833,357182319
354472270967738368,179478321
354477649843851265,268508951
354478158780710912,268508951
354481950167285763,268508951
354482498786426880,268508951
354484041191391232,29823416
354485311973236737,268508951
354488129438224386,268508951
354493335127343106,64164370
354494030949785600,64164370
354495646562123776,199452278
354496195827216384,74103078
354496336525131777,199452278
354497696054255616,199452278
354497858088607744,199452278
354498280270467072,199452278
354498848548339712,199452278
354499488984989700,199452278
354500179715559424,199452278
354500834207350784,199452278
354501330372530178,199452278
354502052174503937,199452278
354502613703720960,199452278
354503274335977474,199452278
354503519547568128,199452278
354503937744838657,199452278
354504554638872576,199452278
354505140310515712,199452278
354505242542489600,199452278
354505443558690818,199452278
354509620447940608,199452278
354509831576629248,199452278
354510565449801728,199452278
354511982973554689,199452278
354514619454324737,779630480
354520355211186178,268508951
354520370595893249,268508951
354520390564974592,268508951
354523115025473536,357182319
354524941019906049,42592812
354524962402471936,42592812
354525013845614592,42592812
354525239482396673,634322918
354533394941616128,18129652
354534166337040384,199452278
354535532719644672,199452278
354535538918817792,291667141
354536786279665664,291667141
354556040227979266,357182319
354564637519380484,407425370
354571868944080896,634322918
354583402739019776,119219640
354604571898810369,141861732
354609323567095810,1484063959
354615010326085632,1484063959
354631928508461056,49987859
354713048252039169,579404380
354714682554204160,199452278
354715292754124800,199452278
354716718851043329,212907607
354717949686325248,199452278
354719836670140416,23577749
354720336165601281,199452278
354721987408564225,16874033
354729193390604289,81735198
354731458218295301,634322918
354738017581281283,199452278
354741684787085312,291667141
354745765513531392,199452278
354750826352357377,212907607
354752990600634369,199452278
354765754824007680,579404380
354767748095676416,74103078
354767796355350529,268508951
354767797118713856,291667141
354768055856930817,199452278
354768569600450562,268508951
354769292983672833,74103078
354769776721141760,74103078
354770330604146689,74103078
354770649669058561,268508951
354771632021184513,268508951
354772486056976385,199452278
354772670040125440,74103078
354772780249657345,64164370
354773117719158785,74103078
354773537854197760,74103078
354773884228210688,74103078
354774590586765313,64164370
354775052065054723,64164370
354775294558744577,268508951
354775987428392960,268508951
354776414182047745,199452278
354777238476042240,199452278
354777330369048577,268508951
354777413147836416,74103078
354777534929444865,268508951
354778458720714752,74103078
354779105113276417,268508951
354779169688784896,64164370
354779315235336192,64164370
354779374299525120,64164370
354779387637407744,199452278
354780005470961666,268508951
354780241736110081,74103078
354780382756995074,74103078
354780735720271872,74103078
354782095077408770,74103078
354782222038990848,268508951
354782568421404672,74103078
354782950769963008,199452278
354783143733112833,74103078
354783412646707200,268508951
354784194615975937,1173285306
354784226115203075,74103078
354784828329177090,268508951
354785148052578304,74103078
354785240176279555,199452278
354785462910595073,199452278
354785673804386304,268508951
354785954470428674,268508951
354785973638414337,268508951
354786303251984387,199452278
354786481988050945,18129652
354786505610375169,268508951
354787177701453824,268508951
354787273625174016,199452278
354787663917748226,268508951
354788196653084674,18129652
354788593312604161,268508951
354789203780960256,533193771
354791738256277505,18129652
354800998218338304,579404380
354805197140275201,74103078
354805529001996289,291667141
354806649443205120,64164370
354807332103917570,268508951
354814127048359939,74103078
354821235328286720,199452278
