"tweet_id","user_id"
275605415935488001,76944176
275606689716269057,602596790
275610995613921281,584848952
275611836584439808,273105793
275613319933603840,415733406
275614823126016001,592759453
275621500327972864,52357982
275622738394247169,211687612
275623054976114690,52357982
275636430338928640,231540246
275636847751856128,278263517
275639289247850496,969391962
275653560971182080,154655372
275957381354123265,584848952
275958274677952512,318019313
275970379124703232,76944176
275973831972241410,273105793
275997666972925952,76944176
276007810901356544,584848952
276012855596298240,76944176
276013818231009280,192851158
276014370205622272,38340838
276014616121835520,259763847
276015763381432320,31481326
276016505064394752,269911034
276017414905413633,48760677
276017986807136256,259763847
276024669633642496,76944176
276025085901553665,632532321
276025654624002048,632532321
276028744211259392,18915524
276030165312749568,613029578
276031523269001216,28639448
276031889565945856,31481326
276032871242805249,39579133
276033038247399424,57668031
276033549692444672,584848952
276034955115642883,17916324
276035069670469632,31481326
276045878391873536,459421616
276050329366327297,76944176
276050550980743169,250490720
276051755433861120,61189915
276052252203036673,584848952
276065202447978497,954039990
276112007500009472,277118284
276125691530080256,14244756
276387011458387969,68996943
276391854717673472,99553759
276406909165248512,112072279
276407168868155392,112072279
276417551926439936,947681161
276486208853512193,873863954
276631422473748481,602596790
276640158198136833,231540246
276719734349766656,76944176
276731093573578752,21074530
276731865757519872,499136859
276808705356464128,43395368
277075270744289280,76944176
277075437472063489,961631816
277087702866870272,578406026
277116851899744256,385572669
277117576830668802,385572669
277148422740533248,46488985
277244323370786816,21074530
278131763706986496,49497795
278139212820271104,39579133
278139540538023936,14157888
278159981289799682,161153697
278188769960656896,76944176
278190998809632768,123154174
278205896537030656,27685957
278212470718468096,143324701
278228440950403073,52357982
278232863437099008,18676162
278247340329037825,76944176
278257918766370816,499065514
278354315092045824,49497795
278354979037782018,49497795
278504680777187329,76944176
278506932355072000,31478040
278508200578408448,39579133
278512685363118080,25832593
278513131913871361,15169635
278514555498397696,76944176
278515939027337216,31481326
278516444721983488,169156328
278516761362583553,169156328
278519007592738816,939622147
278519846285762560,328623515
278521504818401280,632532321
278533247489671168,602335317
278535524640256000,584848952
278541159427612673,568417575
278542925305102336,76944176
278543449685372928,250370973
278543638840098816,169156328
278543786605416448,544671609
278544907470254080,584848952
278546941355376640,27374674
278552596116041728,415733406
278552893190197248,415733406
278555132298416131,52357982
278571634980433920,961631816
278606174721564672,52357982
278607101197176832,52357982
278615425632325633,250490720
278625621758865408,315090335
278625720140451841,28639448
278625758094704640,28639448
278626676261388288,602596790
278627082261639168,45745184
278628215994589186,45745184
278628868255019008,246612669
278630807801835520,56812711
278632899501236225,9893782
278637960289722368,410247149
278891897597095938,52357982
278912882442379264,18059285
278925277768343552,19870654
278930375378616320,584848952
278938478664900608,48400074
278958504449036289,76944176
278969014586335233,6108882
278969278743592960,28424167
278969612475961344,177567220
278973945129103362,6108882
278974515860631553,199452278
278975010801061888,199452278
278976913417052160,199452278
278977548929617920,199452278
278981454640332800,18129652
278982216544043009,61189915
278984385221505024,199452278
279070018728251393,49497795
279070660796510208,40755066
279075269191561218,36045819
279250892895711232,544671609
279271011776602112,250490720
279298927470202880,250490720
279303724659273728,250490720
279305830132760576,21074530
279314108220841985,76944176
279400076630171648,925965372
279606217075216384,49987859
279606289397600257,912689431
279607267417006080,106931785
279650196785336320,76944176
279650456509247489,6108882
279650633932488705,29600518
279650886433783808,240797803
279651276583759873,268108931
279699294796279809,14119160
279975658698977281,63003514
