"tweet_id","user_id"
417693966503403520,250490720
418538208243118080,1142871446
418539845813022720,369529173
419126307113275392,17888298
419217087001677824,1450205467
419217658442440704,969391962
419537635104022528,242950665
419561891023687680,17315836
419563250016329729,224428671
419586455674294274,268108931
419647095201878016,564265373
419848998955270144,115473233
419915070186192896,6580122
420005490450767872,31481326
420228673875095552,17315836
420228731203227649,15598627
420266301018611712,1050564151
420392007543304193,363815589
420396200530309120,222983592
420554914893271040,24207892
420934512906731520,234906483
421090547374522368,49497795
421108235374837760,198018302
421297822152290305,76944176
421297903588892672,17315836
421298019494293504,961631816
421298874863878144,23681556
421299962610454528,1068769698
421303539592593409,28639448
421304999290105857,45980627
421306874491719681,1353124112
421306949028687872,353932532
421312860011384832,15598627
421314033258872832,863803430
421321159859109888,1365735409
421326240855781376,44454141
421404405934882816,52357982
421405650145800193,443065123
421407042117849088,106931785
421409545693691904,550336019
421410563672256512,1288106354
421411169082302465,312229664
421417902521462785,1913345935
421445515872862208,49497795
421469928055926784,78104190
421476039781396480,73215884
421478233113362432,1902583399
421490737902264320,237994344
421547665160028162,442061349
421610137619816448,16966194
421682123318124544,281584429
421708278372896769,207619323
422055567285161984,2281512462
422090090064527360,454407741
422240994336067584,1332522288
422290006263480320,274886363
422513333208498176,104989447
422513479405142017,176904784
422767300022763520,1967837179
422815149393584128,10116502
422815413999644672,106931785
425479043329179648,1115764320
426056387282878465,753203916
426072371867684864,545683306
430427746775601152,76944176
430428001210097664,257048400
430428005765095424,106931785
430432348841447424,208357489
430482331695333376,961631816
430489783434215425,830215620
430524066102251520,14299245
430727065906995200,17315836
431776056622596098,207619323
431778634597400576,76944176
431778831373189120,84662963
431782469533065216,14651207
431783500455612416,76944176
431784171116445696,369529173
431786823548149760,961631816
431788260265037824,20384012
431788351742828544,1877313685
431800353877921792,267230342
431802434579886080,494322201
431841711502151680,373164242
431899006529466368,2304587270
432115141317255169,1364050482
432116112156033024,1923759078
432203890537541632,570973226
432203949748543489,479673005
432205280068513792,57216469
432205317674254336,779230051
432208189762060288,1379050819
432209518508769280,169256241
432227121709449216,583111760
432637106590982144,376321432
432637146122297344,376321432
432863432677666816,20016648
432907495972282368,76944176
432908019455000576,961631816
432908091286638593,45980627
432908741881892864,1037904313
432909404619694080,415733406
432910018284118016,1913345935
433070843166744576,18941649
433086323210342400,65250110
433256287019995136,76944176
433256441081004032,961631816
433257850664931329,1172470002
433258318656573440,1180415480
433259949729513472,1065940057
433260719438823424,15598627
433260952428240896,76944176
433270710459715585,45980627
433282350240120832,375222509
433312300611960832,18025383
433312420527108097,18025383
433346644063436800,307737518
433347888467304448,63003514
433349646564327424,20843656
433350745253883905,1954348754
433352157694140417,36045819
433352237897617409,1470325105
433693623956160512,373164242
434397584463888384,584848952
434404717511606272,76944176
434673247356203008,204767467
434916936212697088,80855730
435772539324100608,76944176
435772593665093632,5694092
435772694727237633,961631816
435773838199386112,78104190
435774519580839936,55987540
435777945706446848,877755836
435778311294582784,76944176
435779315381202944,2329428318
435787507230605312,353932532
435787819785912320,353932532
435788156676231168,161008902
435817514967134209,634140141
435820373100089344,274695730
435828279480971264,23328746
435874877648961536,2230394676
437683954192093184,36045819
441665951638241281,76944176
441776203960442880,267230342
441938404121800706,15598627
441945563102470144,76944176
441948499144638464,1202193553
441978841540866048,136002754
442065219725312001,115473233
443167121313243136,21241815
443732929861419008,15598627
443733767765909504,992067612
444072875125776384,20016648
444502958559227904,76944176
444517131468959744,20384012
445536073712943104,15598627
445916954122280960,15598627
445916998959390720,18205493
463739350061441024,115473233
464493136694493184,39579133
464506256024412160,369529173
464508317487087617,255681367
464519113340387328,18025383
464580553854169088,772082198
468374853436076032,76944176
468379329366220800,15598627
468385852523962368,236130596
468388732283146240,961631816
468391195660410881,45980627
468414826939973632,257048400
468464877611520000,419630577
469495153288155137,386185407
471630831547867136,76944176
471634399428370432,372290701
471636618307047424,1934523458
471640386063302656,17315836
471641305333125121,374272968
471689567167205376,2292441399
471704073087885312,2293688138
471726880354086912,922100516
473467876121116674,76944176
473483522628280320,463207079
474234731266326529,76944176
474234919569199104,961631816
474239684080840704,76944176
478921717394726912,584848952
488683474992103424,76944176
489008114558304258,1178117954
491566978230804480,15598627
491567400874430464,76944176
491592144290062339,584848952
491593338060308480,584848952
491601784184373248,2212519438
493820222395412480,76944176
494198267144445952,76944176
494460468115697665,76944176
497003156199731200,76944176
497003472332419072,2225033383
497003504641511424,310608998
497003811148681218,2169482554
497004230520344576,2436082687
497004246403792896,37135526
497005356690964480,1074583705
497005804537794560,14651207
497006562087829504,1259700193
497006651665551360,78104190
497008133580271616,76944176
497008471305650176,571033922
497009722105790464,1450205467
497009738362929154,270626925
497010213954674689,2225033383
497010305168576513,961631816
497013664172752896,211687612
497024587469963264,778874456
497027735563554816,362030328
497041495380463616,561635737
497078691630174208,87464493
497106455552868353,952650157
497255182866997248,1078460150
497362807676239872,609333375
497370357712433153,76944176
497370558343151616,310608998
497371270284341248,312229664
497372744879968256,76944176
497374307925127170,127826308
497377160517419008,76944176
